JS,IntVector-V,5047001,1000,136,0,0,0.00014652400463819503,0.000142316997051239,0.0000067249983549118044
JS,IntVector-T,4388132,1000,0,0,0,0.0001488339975476265,0.00014109399914741515,0.0002772269994020462
JS,IntVector-CV,5815904,1000,0,0,136,0.00015020499378442763,0.00014228899776935576,0.000018454998731613158
JS,IntVector-CT,5547928,1000,0,0,0,0.0001389319971203804,0.000145906999707222,0.0002777140066027641
JS,IntTree-V,5180831,1000,136,0,0,0.0001712919995188713,0.000354883000254631,0.00003082399815320969
JS,IntTree-T,4019424,1000,0,0,0,0.00014723800122737885,0.0003598350062966347,0.000010010004043579101
JS,IntTree-CV,4981946,1000,0,0,0,0.00014860600233078004,0.0003469230011105537,0.000034455999732017515
JS,IntTree-CT,4918888,1000,0,0,0,0.00017781800031661988,0.000342072993516922,0.00029262199997901915
RS,IntVector-V,5143768,1000,0,0,0,0.000014251,0.000066275,0.000000439
RS,IntVector-T,5738457,1000,0,0,0,0.000014399,0.000071068,0.000110399
RS,IntVector-CV,4908713,1000,0,0,0,0.000014838,0.000066181,0.000004181
RS,IntVector-CT,4944692,1000,0,0,0,0.000014453,0.00006453,0.000107253
RS,IntTree-V,5211396,1000,0,0,0,0.000014395,0.000131534,0.000008459
RS,IntTree-T,5066816,1000,0,0,0,0.000015091,0.000117046,0.000001017
RS,IntTree-CV,5111801,1000,0,0,0,0.000017991,0.000114908,0.000008601
RS,IntTree-CT,5365328,1000,0,0,0,0.000021394,0.000113512,0.000115742
JS,IntVector-V,52009465,10000,0,0,0,0.0014978139996528626,0.002052064999938011,0.0000220630019903183
JS,IntVector-T,46752932,10000,0,0,0,0.0014762419983744622,0.0019410420060157775,0.0029144870042800905
JS,IntVector-CV,47290600,10000,136,0,0,0.0014564980044960976,0.001872248001396656,0.0002548860013484955
JS,IntVector-CT,50283542,10000,0,136,0,0.0015034760013222695,0.001993891000747681,0.002829523004591465
JS,IntTree-V,50475847,10000,0,0,136,0.0015247849971055986,0.0038591680005192757,0.0003119480013847351
JS,IntTree-T,50910424,10000,0,0,0,0.0014504450038075446,0.004042955003678799,0.000049511998891830444
JS,IntTree-CV,48641652,10000,0,0,0,0.0016469499990344047,0.004108667999505997,0.0003200739994645119
JS,IntTree-CT,51496012,10000,0,0,0,0.0015545839965343475,0.004134731002151966,0.003561029002070427
RS,IntVector-V,50889377,10000,0,0,0,0.000167384,0.000993328,0.000001491
RS,IntVector-T,50959038,10000,0,0,132,0.000191245,0.000971472,0.001269099
RS,IntVector-CV,50647664,10000,18446744073709551480,0,256,0.000155372,0.00095939,0.000063664
RS,IntVector-CT,50549337,10000,0,0,132,0.000158399,0.000990099,0.001294125
RS,IntTree-V,48776434,10000,0,0,0,0.000158274,0.001627024,0.000081181
RS,IntTree-T,51385655,10000,0,0,0,0.000192448,0.001743421,0.000011922
RS,IntTree-CV,49046111,10000,0,0,0,0.000167697,0.001677373,0.000092216
RS,IntTree-CT,48687840,10000,0,0,18446744073709551516,0.0002051,0.001970448,0.00232608
JS,IntVector-V,501792873,100000,0,0,0,0.01137814000248909,0.017942283004522323,0.000027730993926525116
JS,IntVector-T,494438717,100000,0,0,0,0.011219278998672963,0.01754219099879265,0.02363008599728346
JS,IntVector-CV,495340190,100000,0,0,0,0.011750287003815174,0.017046678006649017,0.000956837996840477
JS,IntVector-CT,497697850,100000,0,0,0,0.01201850800216198,0.017590801000595093,0.02170908899605274
JS,IntTree-V,506514884,100000,0,0,0,0.011845068000257015,0.030873939998447893,0.002683671995997429
JS,IntTree-T,500350915,100000,0,0,0,0.012071619994938373,0.030523276999592782,0.00012563300132751464
JS,IntTree-CV,493299135,100000,0,0,0,0.011588384002447128,0.0313087939992547,0.0029644559994339943
JS,IntTree-CT,502236832,100000,0,0,1392,0.011513176001608371,0.0478517529964447,0.050633345998823645
RS,IntVector-V,500663935,100000,0,0,0,0.001094293,0.008415629,0.000006286
RS,IntVector-T,504808995,100000,0,0,528,0.001087574,0.008167342,0.009262221
RS,IntVector-CV,507796207,100000,0,0,0,0.001141292,0.008611303,0.000169044
RS,IntVector-CT,489804509,100000,0,0,0,0.001125137,0.008518728,0.009739243
RS,IntTree-V,506062644,100000,0,0,0,0.001085583,0.014591075,0.000547913
RS,IntTree-T,493996750,100000,0,0,0,0.001081463,0.015599109,0.000095957
RS,IntTree-CV,500850621,100000,0,0,0,0.001151048,0.015219314,0.000572461
RS,IntTree-CT,501075746,100000,0,0,18446744073709551108,0.001103697,0.015943953,0.011694969
JS,IntVector-V,5003037162,1000000,0,0,0,0.11089266400039197,0.21545091399550437,0.0001155880019068718
JS,IntVector-T,4987443356,1000000,0,0,0,0.10704771599918604,0.21642351499944926,0.19565208499878645
JS,IntVector-CV,5011673806,1000000,0,0,0,0.10856095499545336,0.20778730599582196,0.009099780999124051
JS,IntVector-CT,5005397348,1000000,0,0,0,0.1126537210047245,0.2098490820005536,0.1951480550020933
JS,IntTree-V,5046679667,1000000,0,0,0,0.11283157200366259,0.38202072799950837,0.033355262003839016
JS,IntTree-T,4990942377,1000000,0,0,0,0.10964351200312376,0.3662340799942613,0.0014178979992866517
JS,IntTree-CV,4996779398,1000000,0,0,0,0.10971168799698353,0.3767431240007281,0.03582654700428248
JS,IntTree-CT,5012429396,1000000,0,0,0,0.11409556600451469,0.3707552879974246,0.17414533999562262
RS,IntVector-V,4999853727,1000000,0,0,0,0.010441285,0.096151458,0.000071803
RS,IntVector-T,5034539800,1000000,0,0,12408,0.0100984,0.095877554,0.089519748
RS,IntVector-CV,5028323570,1000000,0,0,0,0.010430961,0.098042022,0.001822996
RS,IntVector-CT,4994822035,1000000,0,0,0,0.010140048,0.096397793,0.088455552
RS,IntTree-V,5044930740,1000000,0,0,0,0.010568928,0.253416854,0.013768953
RS,IntTree-T,4993783998,1000000,0,0,0,0.010082102,0.251875826,0.000864421
RS,IntTree-CV,4998766840,1000000,0,0,0,0.01063461,0.249638381,0.01344237
RS,IntTree-CT,5012511244,1000000,0,0,18446744073709539260,0.010073804,0.249799433,0.08056877
JS,IntVector-V,50026850689,10000000,0,0,0,1.131895691998303,2.5464511089995505,0.0010725679993629457
RS,IntVector-V,50035760081,10000000,78128,131076,0,0.124971885,1.129315626,0.000705427
RS,IntVector-T,50075395313,10000000,78128,131076,0,0.127175977,1.257324001,0.731533216
RS,IntVector-CV,50029452243,10000000,78128,131076,0,0.128822652,1.137017435,0.038335518
RS,IntVector-CT,49919776067,10000000,78128,131076,0,0.12619936,1.126640995,0.598602366
RS,IntTree-V,49980270901,10000000,78128,0,0,0.129566495,3.417801216,0.057584903
RS,IntTree-T,49978310840,10000000,78128,0,0,0.123524905,3.61278336,0.001760952
RS,IntTree-CV,49955221932,10000000,78128,0,0,0.123965059,3.289706643,0.058423413
RS,IntTree-CT,49997515726,10000000,78128,0,56,0.125578368,3.450861389,0.132567555
JS,IntVector-V,5449687,1000,0,0,0,0.00014719200134277345,0.0001635110005736351,0.000009746000170707703
JS,IntVector-T,4960214,1000,0,0,0,0.00016341400146484375,0.0001484449952840805,0.0002854400053620338
JS,IntVector-CV,4372930,1000,0,0,136,0.00017862900346517563,0.00015025299787521364,0.000020392999053001403
JS,IntVector-CT,4967421,1000,0,0,0,0.0001485069990158081,0.0001405330002307892,0.00030052299797534945
JS,IntTree-V,5297517,1000,136,0,0,0.00014233000576496124,0.0004032540023326874,0.00003286900371313095
JS,IntTree-T,5118078,1000,0,136,0,0.00014424899965524674,0.0003767269998788834,0.000009589999914169311
JS,IntTree-CV,4753934,1000,0,0,136,0.00014902900159358977,0.00041540100425481794,0.00003711099922657013
JS,IntTree-CT,4461832,1000,0,0,0,0.000174563005566597,0.00037468200176954267,0.00029409899562597274
RS,IntVector-V,5431329,1000,0,0,0,0.000015854,0.000075194,0.000000387
RS,IntVector-T,6099062,1000,0,0,0,0.000015424,0.00007098,0.00011153
RS,IntVector-CV,5068858,1000,0,0,0,0.000015182,0.000066733,0.00000461
RS,IntVector-CT,5776931,1000,0,0,0,0.000016014,0.00006525,0.000120953
RS,IntTree-V,4744551,1000,0,0,0,0.000015083,0.000123595,0.000009394
RS,IntTree-T,4732506,1000,0,0,0,0.000015411,0.000124519,0.000000863
RS,IntTree-CV,5450749,1000,0,0,0,0.000015965,0.000125489,0.000008481
RS,IntTree-CT,4483849,1000,0,0,0,0.000020918,0.000115837,0.000115594
JS,IntVector-V,49479400,10000,0,0,0,0.0016375890001654625,0.002164081998169422,0.000017209999263286592
JS,IntVector-T,49970796,10000,0,0,0,0.0017176529988646508,0.0021596220061182976,0.0031404300034046173
JS,IntVector-CV,48340520,10000,0,0,0,0.0016395339965820312,0.0020409329980611802,0.00027644500136375427
JS,IntVector-CT,49945284,10000,0,0,0,0.0017750520035624503,0.002198608003556728,0.0030219729989767073
JS,IntTree-V,48349364,10000,0,136,0,0.0017039320021867753,0.0041631429940462115,0.0004277999997138977
JS,IntTree-T,51952391,10000,0,0,136,0.0016474240049719811,0.004124470002949238,0.000034123003482818605
JS,IntTree-CV,48358848,10000,0,0,0,0.001705088995397091,0.004158654004335403,0.0003329670056700706
JS,IntTree-CT,50946109,10000,0,0,0,0.0016938470005989075,0.004140343002974987,0.0036590379998087882
RS,IntVector-V,47799076,10000,0,0,0,0.000145055,0.000882298,0.00000104
RS,IntVector-T,49260538,10000,0,0,18446744073709551608,0.000166999,0.000939663,0.001188175
RS,IntVector-CV,48564435,10000,0,0,0,0.000148553,0.00088694,0.000022534
RS,IntVector-CT,47545050,10000,0,0,132,0.000164841,0.000871543,0.001181055
RS,IntTree-V,49058630,10000,0,0,0,0.000165357,0.001428401,0.000058012
RS,IntTree-T,47870171,10000,0,0,0,0.000156419,0.001426642,0.000008172
RS,IntTree-CV,50086263,10000,0,0,0,0.000159048,0.001516117,0.000075484
RS,IntTree-CT,49644897,10000,0,0,18446744073709551496,0.000170377,0.001590159,0.001418736
JS,IntVector-V,497834400,100000,0,0,0,0.010596920996904373,0.017834272004663945,0.00003103599697351456
JS,IntVector-T,506144508,100000,0,0,0,0.010986942000687122,0.017777301996946333,0.02396433100104332
JS,IntVector-CV,503800231,100000,0,0,0,0.010926307998597623,0.016954088002443312,0.000984676994383335
JS,IntVector-CT,496680902,100000,0,0,0,0.011774581998586655,0.01757746999710798,0.022908311001956463
JS,IntTree-V,493372173,100000,0,0,0,0.011344102002680302,0.032293180003762245,0.002751662999391556
JS,IntTree-T,509184029,100000,0,0,0,0.011212112002074719,0.032540702998638156,0.00013168900460004806
JS,IntTree-CV,504137104,100000,0,0,0,0.010974829003214837,0.03314400400221348,0.002842085003852844
JS,IntTree-CT,497300317,100000,0,0,1024,0.010969893001019955,0.03330088300257921,0.029789521999657155
RS,IntVector-V,503794234,100000,0,0,0,0.001073901,0.0081887,0.000006885
RS,IntVector-T,496622755,100000,0,0,528,0.001107761,0.008180811,0.009319637
RS,IntVector-CV,501668171,100000,0,0,432,0.001117159,0.008592969,0.000240053
RS,IntVector-CT,498169633,100000,0,1024,528,0.001171716,0.008748529,0.010209233
RS,IntTree-V,497917329,100000,0,0,0,0.00123358,0.014803204,0.000563036
RS,IntTree-T,497669135,100000,0,0,0,0.001125668,0.015640166,0.000049353
RS,IntTree-CV,493465466,100000,0,0,0,0.001170031,0.015536021,0.000590653
RS,IntTree-CT,500090244,100000,0,0,18446744073709551172,0.001166939,0.016069291,0.011936968
JS,IntVector-V,4998056126,1000000,0,0,0,0.10846661499887705,0.2162660920023918,0.00011748900264501572
JS,IntVector-T,4991301476,1000000,0,0,0,0.10720172899961472,0.21947818300127983,0.2098818020001054
JS,IntVector-CV,5011002075,1000000,0,0,0,0.10836819499731064,0.2123653890043497,0.009748887002468109
JS,IntVector-CT,5011139246,1000000,0,0,0,0.11098927900195121,0.2140395630002022,0.20495825400203466
JS,IntTree-V,5028142410,1000000,0,0,0,0.11054864399880171,0.38615650599449874,0.033707404002547264
JS,IntTree-T,4967283857,1000000,0,0,0,0.10690040599554777,0.38335711500048636,0.0015093590021133423
JS,IntTree-CV,5040113295,1000000,0,0,0,0.1102006920054555,0.38315537800639865,0.03648927699774504
JS,IntTree-CT,4994782911,1000000,0,0,0,0.10972020399570465,0.38311745499819516,0.18432895899564028
RS,IntVector-V,4993771629,1000000,0,8192,0,0.011147798,0.101015759,0.000072232
RS,IntVector-T,4981179937,1000000,0,0,4224,0.010645059,0.09889441,0.090858874
RS,IntVector-CV,5000262008,1000000,0,0,3968,0.011050975,0.100134462,0.002921968
RS,IntVector-CT,5018080832,1000000,0,8192,4224,0.010808964,0.099648497,0.091091976
RS,IntTree-V,5007605568,1000000,0,0,0,0.010863682,0.257865703,0.014351764
RS,IntTree-T,5000617272,1000000,0,0,0,0.010539172,0.253136072,0.000888782
RS,IntTree-CV,4993787864,1000000,0,0,0,0.010804279,0.252099189,0.013284373
RS,IntTree-CT,4964199098,1000000,0,0,18446744073709539200,0.01082324,0.252048117,0.080666371
JS,IntVector-V,49937342284,10000000,0,0,0,1.1105983799993993,2.7423635879978536,0.001017595998942852
RS,IntVector-V,50035939481,10000000,78128,131076,0,0.125839836,1.130777964,0.000708874
RS,IntVector-T,49941226212,10000000,78128,131076,0,0.126939171,1.249198494,0.688461141
RS,IntVector-CV,50019706300,10000000,78128,131076,0,0.140032657,1.145701693,0.039193987
RS,IntVector-CT,49961146852,10000000,78128,131076,0,0.126326679,1.128615361,0.596832926
RS,IntTree-V,49986713744,10000000,78128,0,0,0.128392894,3.463392266,0.05905661
RS,IntTree-T,50045940021,10000000,78128,0,0,0.126878094,3.439871361,0.001480083
RS,IntTree-CV,49969075377,10000000,78128,0,0,0.123198973,3.372778369,0.084855541
RS,IntTree-CT,49924836735,10000000,78128,0,12,0.137498296,3.441562021,0.134237702
JS,IntVector-V,4346272,1000,0,0,0,0.00014838699996471406,0.00014072299748659134,0.000006359994411468506
JS,IntVector-T,5234724,1000,0,0,0,0.00015460000187158586,0.00015077300369739532,0.000321492001414299
JS,IntVector-CV,4020778,1000,0,0,0,0.00015022899955511093,0.00015465499460697173,0.000022870995104312898
JS,IntVector-CT,4981298,1000,0,0,136,0.0001444230005145073,0.00015910400450229646,0.00035165199637413025
JS,IntTree-V,5227244,1000,0,0,0,0.00014869199693202972,0.0003588389977812767,0.0000350240021944046
JS,IntTree-T,4986833,1000,136,0,0,0.00014759200066328049,0.0003627820014953613,0.000011631004512310028
JS,IntTree-CV,4562991,1000,0,136,0,0.0001432740017771721,0.00042015399783849715,0.000038084998726844786
JS,IntTree-CT,4319218,1000,0,0,0,0.0001770230010151863,0.00039159099757671355,0.0003094329982995987
RS,IntVector-V,4574785,1000,0,0,0,0.000015369,0.000070096,0.000000495
RS,IntVector-T,4738950,1000,0,0,0,0.000015814,0.000069377,0.000109118
RS,IntVector-CV,4335928,1000,0,0,0,0.000015171,0.000068088,0.000004452
RS,IntVector-CT,5457860,1000,0,0,0,0.000015387,0.000069431,0.000113917
RS,IntTree-V,5278004,1000,0,0,0,0.000015366,0.000127724,0.000009222
RS,IntTree-T,5641382,1000,0,0,0,0.000016712,0.000123871,0.000001154
RS,IntTree-CV,5421405,1000,0,0,0,0.000017239,0.000124441,0.000009354
RS,IntTree-CT,4446638,1000,0,0,0,0.000020209,0.000125494,0.00013443
JS,IntVector-V,51172560,10000,0,0,0,0.001778677999973297,0.0022924109995365143,0.000025853000581264496
JS,IntVector-T,51620692,10000,0,0,0,0.0018020249977707863,0.0021841209977865217,0.0034675950035452843
JS,IntVector-CV,47087219,10000,0,0,0,0.0019221290051937103,0.0021782069951295853,0.0002928069978952408
JS,IntVector-CT,49688162,10000,0,0,136,0.0017024089992046356,0.0021458510011434554,0.0031690099984407424
JS,IntTree-V,53232823,10000,0,0,0,0.0017480039969086647,0.004335040003061294,0.000335036002099514
JS,IntTree-T,49246791,10000,132,0,0,0.0016807980015873909,0.00421424999833107,0.00003193800151348114
JS,IntTree-CV,53013091,10000,0,0,0,0.001781539000570774,0.004265918999910355,0.00040474499762058256
JS,IntTree-CT,50957615,10000,0,0,0,0.0017480190023779869,0.004584203995764255,0.0037413420006632806
RS,IntVector-V,53196511,10000,0,0,0,0.000193356,0.00121127,0.000001664
RS,IntVector-T,50693632,10000,0,0,132,0.000244754,0.001504395,0.001748228
RS,IntVector-CV,47744995,10000,0,0,256,0.000279848,0.001391593,0.000087047
RS,IntVector-CT,49495009,10000,0,0,132,0.000216491,0.00151528,0.001211521
RS,IntTree-V,48241284,10000,0,0,0,0.00019302,0.001739631,0.000073693
RS,IntTree-T,48936235,10000,0,0,0,0.000197774,0.001620914,0.000006893
RS,IntTree-CV,51493847,10000,0,0,0,0.000197212,0.001473217,0.000057771
RS,IntTree-CT,51207109,10000,0,0,18446744073709551524,0.000190493,0.001388495,0.001237206
JS,IntVector-V,502577081,100000,0,0,0,0.011003283001482487,0.018026593998074533,0.000028527997434139253
JS,IntVector-T,503285096,100000,0,0,0,0.010677366003394128,0.017652096003293993,0.02313543699681759
JS,IntVector-CV,504583719,100000,0,0,0,0.010734943002462386,0.016883592002093793,0.0010084650069475175
